인허가일자,폐업일자,소재지전체주소,도로명전체주소,사업장명,좌표정보(x),좌표정보(y),위생업태명,영업장주변구분명,다중이용업소여부
20141126,20180913,"대구광역시 달서구 본리동 145-2번지 달서종합상가 라동 11,12호","대구광역시 달서구 당산로 35, 라동 지상1층 11호,12호 (본리동, 달서종합상가)",치킨앤떡마니,339445.0707,261129.15,분식,,N
20150115,20180703,대구광역시 달서구 송현동 1911번지,"대구광역시 달서구 송현로16길 43, 상가1동 7호 (송현동)",배시네 석쇠,339491.4331,259562.6896,식육(숯불구이),주택가주변,N
20141208,20161214,대구광역시 달서구 감삼동 461번지 월드마크웨스트엔드 판매시설동 102-106호,"대구광역시 달서구 와룡로 169, 판매시설동 102-106호 (감삼동, 월드마크웨스트엔드)",유쾌한 어장관리,338687.8801,261988.4322,식육(숯불구이),,N
20141210,20151119,대구광역시 남구 대명동 1038-6번지,"대구광역시 남구 대명로20길 72, 1층 (대명동)",대복,341593.6275,260683.9093,식육(숯불구이),기타,N
20150122,20201201,대구광역시 달서구 상인동 585 (지상2층),"대구광역시 달서구 월곡로 231, 지상2층 (상인동)",비어팩토리 상인점,339159.5665,258341.109,호프/통닭,기타,Y
20150127,20150223,대구광역시 달서구 죽전동 373-9번지 1층,"대구광역시 달서구 와룡로 257, 1층 (죽전동)",24시싸다구 해물천국,338760.3379,262832.9155,탕류(보신용),,N
20150128,20180226,대구광역시 달서구 상인동 1546-2번지 1층,"대구광역시 달서구 상인로18길 10, 1층 (상인동)",금봉식당,339848.8072,258306.8726,한식,주택가주변,N
20150130,20160616,대구광역시 달서구 성당동 392-14번지 1층,"대구광역시 달서구 야외음악당로 21, 1층 (성당동)",몽생이,340213.2869,260998.48,한식,,N
20150206,20150318,대구광역시 달서구 두류동 104-24번지,대구광역시 달서구 야외음악당로47안길 67 (두류동),MaMa 두류,341080.3489,263124.4318,경양식,,N
20150211,20170512,대구광역시 달서구 용산동 464-1번지 2층,"대구광역시 달서구 성지로 96-1, 2층 (용산동)",엔젤치킨 호프,337344.0499,263033.0836,통닭(치킨),,N
20150223,20150702,대구광역시 달서구 본리동 670-3번지,"대구광역시 달서구 용산로4길 14, 1층 (본리동)",참맛숯불바베큐,338298.2217,260885.9484,통닭(치킨),,N
20150226,20160728,대구광역시 달서구 신당동 1793-7번지 1층,"대구광역시 달서구 서당로7길 66, 1층 (신당동)",허앤 (Heo'N),334746.7354,262575.1244,기타,기타,N
20070329,20120517,대구광역시 북구 산격동 1216-10번지,대구광역시 북구 산격로 107 (산격동),생생파닥치킨산격점,345111.6411,267746.3142,한식,주택가주변,N
20070329,20071228,대구광역시 북구 구암동 685-8번지,,독립손만두전문점,340313.4227,270741.6142,분식,주택가주변,N
20070329,20110517,대구광역시 북구 대현동 252-27번지,,왕건식당,344697.2014,266367.9194,한식,주택가주변,N
20070430,20180417,대구광역시 북구 매천동 223번지,대구광역시 북구 매천로 131 (매천동),안동한우마을,339089.8055,268723.1214,식육(숯불구이),주택가주변,N
20010303,20060609,대구광역시 북구 구암동 827-3번지,,우리들,341319.799,271564.2782,한식,,N
20010303,20041222,대구광역시 북구 구암동 670-10번지,,신인동촌아나고곰장어,339893.0221,270571.4606,한식,,N
20010305,20080401,대구광역시 북구 복현동 429-1번지,,배가김밥,345974.8282,267242.3389,한식,,N
20010305,20060404,대구광역시 북구 대현동 329-8번지,,클레식,345111.8816,265361.8684,한식,아파트지역,N
20070328,20110310,대구광역시 북구 산격동 569-3번지 외3필지,,서한병원식당,344636.6939,268104.1078,한식,기타,N
20070525,20130128,대구광역시 북구 태전동 969-27번지,대구광역시 북구 칠곡중앙대로69길 14 (태전동),오베르,339419.6449,270731.006,경양식,주택가주변,N
20061206,20081223,대구광역시 북구 동천동 941-5번지,,놀부며느리김치찜닭,340605.2949,271701.8262,통닭(치킨),주택가주변,N
20010305,20120305,대구광역시 북구 태전동 961번지,,토마토호프,339588.7564,271140.6429,호프/통닭,,N
20010306,20070111,대구광역시 북구 대현동 253-12번지,,배꼽시계,344702.517,266426.6064,한식,,N
20010306,20120802,대구광역시 북구 읍내동 1373-3번지,대구광역시 북구 구암로17길 12 (읍내동),오미가미,339875.0519,271466.4045,한식,,N
20010306,20020215,대구광역시 북구 산격동 1382-89번지,,블랙조끼,344762.3462,266551.7037,한식,,N
20010307,20090320,대구광역시 북구 산격동 1629번지 후생복지시설29호,,참맛집,344912.3589,268253.8303,한식,,N
20010307,20101025,대구광역시 북구 관음동 1360-19번지,,두존치킨,339372.1994,271827.2834,한식,,N
20010307,20130618,대구광역시 북구 복현동 337-8번지,대구광역시 북구 복현로 3 (복현동),홍화,346427.8643,267051.1678,한식,기타,N
20010307,20031224,대구광역시 북구 산격동 1433-58번지,,서울보쌈,344872.163,266831.9298,한식,,N
20010307,20170207,대구광역시 북구 대현동 270-2번지,대구광역시 북구 대현로 118-2 (대현동),장충동왕족발보쌈,345491.0459,265792.3309,기타,주택가주변,N
20010310,20021226,대구광역시 북구 구암동 658번지,,황제케밥피자,340174.9671,270833.1986,한식,,N
20010310,20200204,대구광역시 북구 대현동 119-40번지,대구광역시 북구 경대로7길 38-1 (대현동),달달한돈가스,345304.7907,266236.1612,중국식,,N
20010310,20030930,대구광역시 북구 대현동 230-5번지,,서울식당,344686.8991,266329.1217,한식,,N
20010310,20160701,대구광역시 북구 칠성동2가 344-13번지,대구광역시 북구 중앙대로 521 (칠성동2가),도리우리,344032.5367,265530.9476,패스트푸드,,N
20010310,20041223,대구광역시 북구 태전동 973번지,,잉카소주방,339567.7215,270782.9455,한식,,N
20010310,20051108,대구광역시 북구 노원동1가 5-13번지,,성주,342682.3427,266646.7155,한식,주택가주변,N
20010312,20030730,대구광역시 북구 노원동3가 1035-1번지,,에디슨치킨,341798.2902,267097.7985,한식,,N
20010312,20070529,대구광역시 북구 산격동 1400-3번지,,퀸(Queen),345112.1117,266919.107,한식,,N
20010312,20020724,대구광역시 북구 복현동 424-5번지,,영진반점,345947.6101,267259.51,중국식,,N
20010312,20031126,대구광역시 북구 구암동 666번지,,이례손 칼국수,339945.4059,270693.5051,한식,주택가주변,N
20010312,20080103,"대구광역시 북구 태전동 1075-8번지 ,1075-75 나동",,해금강회초밥,339805.6193,270436.7271,일식,,N
20061207,20081027,대구광역시 북구 산격동 1269-10번지,,참식당,345209.23,267940.0123,한식,,N
20061207,20121108,대구광역시 북구 학정동 941-12번지,대구광역시 북구 학정로 522 (학정동),수야네찜하우스,341175.7814,273439.9484,한식,주택가주변,N
20010314,20030410,대구광역시 북구 고성동3가 86번지,,치킨월드,342875.2176,265829.2498,한식,,N
20070525,20160224,대구광역시 북구 학정동 930-2번지,대구광역시 북구 학정로106길 21-1 (학정동),동명참숯석쇠구이,341393.8958,273528.3412,한식,주택가주변,N
20070528,20110615,대구광역시 북구 대현동 22-4번지,,공포차,345601.3245,266158.1206,한식,학교정화(상대),N
20070611,20100315,대구광역시 북구 구암동 815-3번지,,치킨더홈,341436.1005,271975.8037,통닭(치킨),주택가주변,N
20070201,20090825,대구광역시 북구 태전동 971-19번지,,산 오징어,339447.0424,270773.0988,호프/통닭,주택가주변,N
20070611,20090424,대구광역시 북구 국우동 1095-7번지,,고래불회,341685.7151,272645.8085,회집,주택가주변,N
20061221,20140904,대구광역시 북구 고성동2가 116-2번지,대구광역시 북구 원대로 42 (고성동2가),산골순두부보쌈,342721.002,265671.5365,한식,주택가주변,N
20061221,20110531,대구광역시 북구 고성동3가 38-3번지,,한우촌안동갈비,342993.5077,266041.7028,한식,주택가주변,N
20061221,20070531,대구광역시 북구 산격동 179-4번지 태영빌딩 B1,,파차이,345475.9405,268382.3849,한식,주택가주변,N
20061117,20080211,대구광역시 북구 동천동 931-5번지,,짱구네김밥,340652.1379,271885.7134,분식,기타,N
20061121,20080429,대구광역시 북구 국우동 736번지 외 1필지,,미사리라이브,342027.8452,273227.2768,까페,기타,N
20061121,20070702,대구광역시 북구 관음동 1364-12번지,,자매손칼국수,339453.6186,271816.626,한식,주택가주변,N
20061122,20100326,대구광역시 북구 산격동 825-17번지,,달구지막창,343998.7539,267471.4991,한식,주택가주변,N
20010512,20021210,대구광역시 북구 대현동 270-1번지,,옥미식당,345487.0188,265781.6862,한식,주택가주변,N
20010512,20020302,대구광역시 북구 관음동 1286-8번지,,세수대야돈까스,339548.0155,272558.2995,한식,주택가주변,N
20010514,20030902,대구광역시 북구 산격동 1382-68번지,,포석정,344711.1149,266565.6854,한식,주택가주변,N
20010514,20070620,대구광역시 북구 구암동 800-13번지,,삼천포낙지,341088.6712,271310.7182,한식,주택가주변,N
20010514,20070718,대구광역시 북구 산격동 1279-5번지,,먹고또먹고,345533.6509,267383.8741,한식,주택가주변,N
20010517,20050511,대구광역시 북구 대현동 21-4번지,,환장할청춘아,345575.1464,266146.7639,한식,,N
20010517,20180302,대구광역시 북구 읍내동 375번지,대구광역시 북구 칠곡중앙대로 669 (읍내동),아방궁손짜장,340182.3233,273870.7664,중국식,기타,N
20010517,20131120,대구광역시 북구 태전동 1059-10번지,대구광역시 북구 태암남로 9-1 (태전동),북성로마당갈비,339697.2491,270593.1583,한식,주택가주변,N
20010517,20151127,대구광역시 남구 대명동 1733-38번지,대구광역시 남구 현충로 198 (대명동),석가네소.돼지숯불갈비,342785.2091,262266.6605,식육(숯불구이),,N
20010518,20020529,대구광역시 북구 고성동3가 6-93번지 외1필지(6-96),,또이또이치킨바베큐,342914.3418,265677.628,한식,주택가주변,N
20010518,20120203,대구광역시 북구 침산동 456-7번지 침산2지구상가 101동 1층1호,,치킨쥼,343040.8185,266657.3261,한식,주택가주변,N
20010518,20021205,대구광역시 북구 산격동 1408-11번지,,성주식당,344894.2876,267335.6701,한식,,N
20010518,20200213,대구광역시 북구 태전동 405-1번지,대구광역시 북구 칠곡중앙대로 325 (태전동),한티재,339507.081,270480.3856,한식,,N
20010518,20021008,대구광역시 북구 칠성동2가 421-3번지,,국제레스호프,344279.3852,265396.1031,한식,,N
20010518,20110125,대구광역시 북구 태전동 974-5번지,,허브아일랜드,339540.3286,270738.7858,기타,,N
20061228,20070404,대구광역시 북구 노원동2가 52-2번지,,흥부막창,342270.3535,266879.5873,한식,기타,N
20061229,20170224,대구광역시 북구 노원동3가 1022번지 노원휴먼프라자104호105호106호,"대구광역시 북구 팔달로35길 69 (노원동3가,노원휴먼프라자104호105호106호)",가야식육식당,341718.4577,266864.9019,식육(숯불구이),기타,N
20061222,20200914,대구광역시 북구 구암동 796-6,대구광역시 북구 구암로41길 5 (구암동),별한잔,341000.1326,271347.7916,한식,주택가주변,N
20070227,20100608,대구광역시 북구 산격동 1382-59번지,,웰컴투연탄골,344613.1618,266519.4263,한식,기타,N
20070228,20121119,대구광역시 북구 대현동 119-28번지,대구광역시 북구 경대로7길 31-2 (대현동),행운,345358.2144,266210.1361,한식,학교정화(상대),N
20061121,20120507,대구광역시 북구 노원동1가 138번지,대구광역시 북구 침산남로7길 13 (노원동1가),오케리아통닭,342534.7085,266662.325,통닭(치킨),주택가주변,N
20070103,20090722,대구광역시 북구 침산동 369-2번지 침산제일@ 101동 1층상가5호,,피자돌,343224.0342,266508.2323,패스트푸드,아파트지역,N
20061124,20080212,대구광역시 북구 동천동 934-3번지,,신얼큰이해물칼국수,340605.9814,271833.4369,한식,주택가주변,N
20061124,20200626,대구광역시 북구 학정동 938-13,대구광역시 북구 학남로1길 22 (학정동),대한짬뽕,341250.0881,273376.9814,호프/통닭,기타,N
20061124,20080711,대구광역시 북구 동천동 945-7번지,,교림치킨(칠곡점),340453.3617,271612.5396,통닭(치킨),주택가주변,N
20061124,20120430,대구광역시 북구 고성동3가 102-5번지,대구광역시 북구 고성북로 21-1 (고성동3가),키라키라찜닭,342880.5241,265761.3668,통닭(치킨),주택가주변,N
20070104,20081224,대구광역시 북구 산격동 1433-11번지,,소할배생고기,344835.5087,266882.934,한식,주택가주변,N
20061127,20070618,대구광역시 북구 대현동 155-5번지 외1필지,,피쉬앤그릴(대현점),345360.3766,265879.2538,한식,주택가주변,N
20061128,20080219,대구광역시 북구 대현동 157-3번지,,꾸버꾸버꾸버바,345206.1436,265928.7764,한식,주택가주변,N
20010224,20050622,대구광역시 북구 대현동 402-1번지,,진해경구이,345060.0748,265923.8267,한식,,N
20010224,20030312,대구광역시 북구 구암동 793-5번지,,두메산골,340969.9432,271456.5623,한식,주택가주변,N
20010226,20040728,대구광역시 북구 침산동 476-49번지,,날으는돈까스,343240.9252,266790.7669,한식,,N
20010226,20020416,대구광역시 북구 노원동2가 176-3번지,,은하식당,341879.7031,266901.2924,한식,,N
20070212,20080827,대구광역시 북구 산격동 1163-29번지,,이지오치킨,344524.1996,267427.2481,통닭(치킨),주택가주변,N
20070212,20070305,대구광역시 북구 산격동 569-3번지 외3필지,,서한병원장례식당,344636.6939,268104.1078,한식,,N
20070215,20070919,대구광역시 북구 구암동 776-7번지,,불촌칡냉면,341663.2579,272469.0987,한식,주택가주변,N
20070216,20090406,대구광역시 북구 대현동 500-44번지,,편한식당,344860.1791,265632.8766,한식,아파트지역,N
20070216,20100201,대구광역시 북구 산격동 830-15번지,,포항죽도시장,343965.8394,267349.3765,일식,주택가주변,N
20061212,20080103,대구광역시 북구 매천동 595번지 청구장미마을 107동 103호,,진식당,339525.5846,267850.0769,한식,아파트지역,N
20061213,20070515,대구광역시 북구 고성동3가 102-14번지,,시골숯불바베큐,342871.9099,265721.4101,한식,주택가주변,N
20061213,20110614,대구광역시 북구 노원동2가 374-2번지,,봉근네산골숯불갈비,341814.7642,266523.4651,한식,기타,N
20061214,20150319,대구광역시 북구 태전동 254-32번지 2층,"대구광역시 북구 태전로 57 (태전동,2층)",궁 찜닭찜갈비,339208.7038,270542.1892,한식,주택가주변,Y
20061218,20090714,대구광역시 북구 동변동 493-3번지,,장수왕족발보쌈,344593.7496,270171.6555,한식,주택가주변,N
20061220,20090618,대구광역시 북구 동천동 912-2번지 104호,,왕할매전통족발보쌈,340965.8535,272441.5768,한식,유흥업소밀집지역,N
20061221,20081219,대구광역시 북구 고성동3가 5-59번지,,마또매치킨,343151.0806,265943.7342,통닭(치킨),주택가주변,N
20061227,20170711,대구광역시 북구 산격동 120번지 북구청소년회관,"대구광역시 북구 검단로 71-17 (산격동,북구청소년회관)",청소년회관구내식당,345825.6913,268478.2027,한식,기타,N
20061228,20070903,대구광역시 북구 대현동 415-38번지,,달강식당,344980.7688,266015.8202,한식,주택가주변,N
20061228,20091120,대구광역시 북구 검단동 936-26번지,,창포회미주구리,346139.4244,268526.4348,일식,주택가주변,N
20070221,20120830,대구광역시 북구 산격동 1217-1번지,대구광역시 북구 연암공원로32길 51 (산격동),안동찜닭,344916.8654,267594.9866,한식,주택가주변,N
